image_id,label_gan,type
seed_5474153-lb_1--4e271ffa.png,0,gan
seed_8357158-lb_1--d3f54609.png,0,gan
seed_850989-lb_1--f3d44299.png,0,gan
ISIC_0029889,1,real
seed_8456838-lb_1--9a7c9872.png,0,gan
ISIC_0024929,1,real
seed_4957138-lb_1--2261dbc7.png,0,gan
seed_8352290-lb_1--f34c6137.png,0,gan
seed_5210269-lb_1--cb26dec9.png,0,gan
seed_2564655-lb_1--fc5e7069.png,0,gan
seed_2881134-lb_1--644113aa.png,0,gan
seed_3656912-lb_1--df2b1652.png,0,gan
seed_3851026-lb_1--5cdcb306.png,0,gan
seed_5110680-lb_1--3edc5363.png,0,gan
seed_7836940-lb_1--82f0ece5.png,0,gan
seed_5770457-lb_1--619cdbc0.png,0,gan
seed_2139312-lb_1--0c9204cb.png,0,gan
seed_7287719-lb_1--1a4bb02f.png,0,gan
seed_9165368-lb_1--38031380.png,0,gan
seed_5368629-lb_1--a9c43fde.png,0,gan
seed_746897-lb_1--b5fb7ba6.png,0,gan
seed_9844277-lb_1--a39fc653.png,0,gan
seed_331006-lb_1--4f7d1e70.png,0,gan
seed_7577457-lb_1--423e0f6a.png,0,gan
seed_7856237-lb_1--9b862cee.png,0,gan
ISIC_0025529,1,real
seed_5118748-lb_1--9d98a6c6.png,0,gan
seed_7725099-lb_1--23dc5eb8.png,0,gan
seed_6154249-lb_1--1705802e.png,0,gan
seed_440359-lb_1--e3fd74cc.png,0,gan
seed_3170405-lb_1--d8352549.png,0,gan
seed_6752689-lb_1--06484c12.png,0,gan
seed_8835307-lb_1--aa82dd7b.png,0,gan
seed_4860516-lb_1--4e492038.png,0,gan
ISIC_0025913,1,real
seed_6507112-lb_1--266c191b.png,0,gan
seed_8594543-lb_1--c832ea23.png,0,gan
seed_5314463-lb_1--7ca9967a.png,0,gan
seed_6025990-lb_1--c4e9e72d.png,0,gan
seed_5659242-lb_1--9dd59068.png,0,gan
seed_276425-lb_1--08fcbb7e.png,0,gan
seed_1756376-lb_1--6606f3e6.png,0,gan
seed_4836551-lb_1--2a1eb4a9.png,0,gan
ISIC_0030000,1,real
ISIC_0026784,1,real
seed_5101242-lb_1--5fc2b3eb.png,0,gan
seed_4075061-lb_1--6cfad343.png,0,gan
seed_7413894-lb_1--1cae260e.png,0,gan
seed_2313852-lb_1--7983d3b8.png,0,gan
seed_9843375-lb_1--e76d0747.png,0,gan
seed_4512331-lb_1--6a365a2e.png,0,gan
seed_7984884-lb_1--fbe36859.png,0,gan
seed_760732-lb_1--c3ebaca3.png,0,gan
seed_8817010-lb_1--a48a97cb.png,0,gan
seed_832616-lb_1--7e6ea97d.png,0,gan
ISIC_0029923,1,real
seed_741250-lb_1--08a03630.png,0,gan
ISIC_0030795,1,real
seed_8503416-lb_1--936e5d27.png,0,gan
seed_3178350-lb_1--d336bd22.png,0,gan
seed_6630133-lb_1--818abfa6.png,0,gan
seed_5788892-lb_1--f428b659.png,0,gan
seed_4272990-lb_1--3a66e701.png,0,gan
seed_542384-lb_1--01cfad22.png,0,gan
ISIC_0025296,1,real
seed_3518400-lb_1--ecf2c1b5.png,0,gan
seed_2402529-lb_1--05e2a8dc.png,0,gan
seed_111411-lb_1--605ac314.png,0,gan
ISIC_0029294,1,real
seed_8721150-lb_1--a91716c6.png,0,gan
seed_2400645-lb_1--a93157b4.png,0,gan
seed_6825189-lb_1--f0300576.png,0,gan
seed_7100580-lb_1--e3f154ff.png,0,gan
seed_9853065-lb_1--5db54164.png,0,gan
seed_2612662-lb_1--575ea5bd.png,0,gan
seed_9097144-lb_1--2a923a76.png,0,gan
seed_8709883-lb_1--d3920201.png,0,gan
seed_4810768-lb_1--4ebbbfce.png,0,gan
seed_707130-lb_1--a9c7a854.png,0,gan
seed_9763686-lb_1--e60002b8.png,0,gan
seed_8827156-lb_1--3bed95f1.png,0,gan
seed_307132-lb_1--2c98b1e7.png,0,gan
seed_4548825-lb_1--c02002e8.png,0,gan
seed_350624-lb_1--45cdeab3.png,0,gan
ISIC_0033970,1,real
seed_8342745-lb_1--dbc7d067.png,0,gan
seed_4815930-lb_1--a5632ae9.png,0,gan
ISIC_0034035,1,real
seed_251498-lb_1--6cab52cc.png,0,gan
ISIC_0026746,1,real
ISIC_0029342,1,real
seed_7566895-lb_1--f9190031.png,0,gan
seed_4370719-lb_1--24f323a3.png,0,gan
seed_277359-lb_1--e158c320.png,0,gan
seed_7276221-lb_1--0708207f.png,0,gan
seed_9918201-lb_1--4fdb6eee.png,0,gan
seed_5060792-lb_1--83be0d44.png,0,gan
seed_7030606-lb_1--2e02279a.png,0,gan
ISIC_0024517,1,real
seed_4314578-lb_1--305dc21c.png,0,gan
seed_344764-lb_1--cce405e6.png,0,gan
seed_9458726-lb_1--a2820946.png,0,gan
seed_1953569-lb_1--87f8f670.png,0,gan
seed_1029809-lb_1--ad68cabe.png,0,gan
seed_2773572-lb_1--36ce053f.png,0,gan
seed_9221256-lb_1--ca82e673.png,0,gan
ISIC_0033819,1,real
seed_2778038-lb_1--794d5fda.png,0,gan
seed_9234638-lb_1--2e15080f.png,0,gan
seed_3278689-lb_1--54659589.png,0,gan
ISIC_0032883,1,real
seed_6951951-lb_1--3087f5d0.png,0,gan
ISIC_0026150,1,real
seed_63417-lb_1--f82911c7.png,0,gan
ISIC_0034068,1,real
seed_2597301-lb_1--68fe3b2b.png,0,gan
seed_8194961-lb_1--9da8da8b.png,0,gan
ISIC_0030145,1,real
ISIC_0024677,1,real
seed_4800576-lb_1--b643b7cb.png,0,gan
seed_5899196-lb_1--344dcb47.png,0,gan
seed_8218345-lb_1--947e0917.png,0,gan
seed_1008928-lb_1--52af8080.png,0,gan
seed_8943924-lb_1--4549ca7a.png,0,gan
seed_8009828-lb_1--c649467c.png,0,gan
ISIC_0033535,1,real
seed_3187632-lb_1--a23ac22c.png,0,gan
seed_773232-lb_1--0b208bd7.png,0,gan
seed_8927557-lb_1--9ead3216.png,0,gan
seed_236416-lb_1--8ce3afc9.png,0,gan
seed_661369-lb_1--1e18e61c.png,0,gan
seed_9444200-lb_1--f212bb59.png,0,gan
seed_8665020-lb_1--ebee6405.png,0,gan
ISIC_0024428,1,real
seed_6936189-lb_1--8d313c67.png,0,gan
ISIC_0030496,1,real
seed_580981-lb_1--efbfd2c0.png,0,gan
seed_8685964-lb_1--61ff966d.png,0,gan
seed_1822059-lb_1--10967022.png,0,gan
seed_9102164-lb_1--1a5a1f6a.png,0,gan
seed_4896140-lb_1--80957870.png,0,gan
seed_7943497-lb_1--4e1902e4.png,0,gan
seed_6990919-lb_1--736a36d3.png,0,gan
seed_8142048-lb_1--3b25c397.png,0,gan
ISIC_0026234,1,real
seed_4066542-lb_1--2311b5c6.png,0,gan
seed_4479464-lb_1--da9e89a4.png,0,gan
seed_8470941-lb_1--9e26be62.png,0,gan
seed_3099202-lb_1--0721895c.png,0,gan
seed_5231824-lb_1--162ef622.png,0,gan
seed_8677151-lb_1--99d89966.png,0,gan
seed_3188578-lb_1--e890e833.png,0,gan
seed_8193527-lb_1--938d02eb.png,0,gan
seed_2562511-lb_1--dcfbb49a.png,0,gan
seed_6640925-lb_1--922c9d0d.png,0,gan
seed_6853488-lb_1--8f157755.png,0,gan
ISIC_0026081,1,real
seed_853425-lb_1--5576acce.png,0,gan
seed_3770772-lb_1--cff4bf87.png,0,gan
seed_6941269-lb_1--8da326f5.png,0,gan
seed_102620-lb_1--9fc99714.png,0,gan
seed_8702775-lb_1--e841ce69.png,0,gan
seed_5820039-lb_1--62fff57c.png,0,gan
seed_6433056-lb_1--d265b5fb.png,0,gan
seed_8690434-lb_1--f80951e2.png,0,gan
seed_6124540-lb_1--c35ab42b.png,0,gan
seed_5426752-lb_1--f5f50349.png,0,gan
seed_4577403-lb_1--ce3a2b7b.png,0,gan
seed_3853024-lb_1--0322b3a5.png,0,gan
seed_8989696-lb_1--32a0be93.png,0,gan
seed_9308712-lb_1--55edd93e.png,0,gan
seed_4221782-lb_1--2fcda6dc.png,0,gan
seed_4496575-lb_1--4166444c.png,0,gan
seed_3515462-lb_1--80b70508.png,0,gan
seed_2455898-lb_1--7bc5285a.png,0,gan
seed_6362011-lb_1--d58c6d69.png,0,gan
ISIC_0027742,1,real
seed_4654303-lb_1--e1a59d10.png,0,gan
seed_6300223-lb_1--406bbc68.png,0,gan
ISIC_0026222,1,real
ISIC_0031743,1,real
seed_9990524-lb_1--1ba00dab.png,0,gan
ISIC_0026885,1,real
seed_3413333-lb_1--782e5e8a.png,0,gan
ISIC_0034276,1,real
seed_6452898-lb_1--0930dfcc.png,0,gan
seed_468489-lb_1--f463b23a.png,0,gan
ISIC_0032777,1,real
seed_6163799-lb_1--ec7811ce.png,0,gan
seed_9238797-lb_1--fbb182d9.png,0,gan
ISIC_0024845,1,real
seed_393652-lb_1--524fdd38.png,0,gan
seed_8103877-lb_1--f1a91f32.png,0,gan
seed_6697133-lb_1--9a946708.png,0,gan
seed_4900386-lb_1--cf0261b9.png,0,gan
seed_3367554-lb_1--9fc32c0d.png,0,gan
seed_1033323-lb_1--e73ab395.png,0,gan
seed_7994827-lb_1--ebf4c378.png,0,gan
seed_6688855-lb_1--614658e7.png,0,gan
seed_3106938-lb_1--7e7fbf3a.png,0,gan
seed_2322862-lb_1--db0ee84e.png,0,gan
seed_8957131-lb_1--e58c07ea.png,0,gan
seed_4944340-lb_1--5a2b4ca2.png,0,gan
seed_1685007-lb_1--d6d35d5d.png,0,gan
seed_4181919-lb_1--7c9163da.png,0,gan
ISIC_0025123,1,real
seed_7564371-lb_1--ad649b95.png,0,gan
seed_6157940-lb_1--54db200c.png,0,gan
seed_5290429-lb_1--70f6e295.png,0,gan
seed_9240332-lb_1--1b88d210.png,0,gan
ISIC_0031412,1,real
seed_2254076-lb_1--ed025138.png,0,gan
seed_4444199-lb_1--a6e16be3.png,0,gan
ISIC_0030261,1,real
seed_5438976-lb_1--1ad2d187.png,0,gan
seed_2696003-lb_1--fb716d9f.png,0,gan
seed_4741937-lb_1--f101df96.png,0,gan
ISIC_0032533,1,real
seed_6513389-lb_1--39eee251.png,0,gan
seed_6249729-lb_1--af9eeba6.png,0,gan
seed_5455926-lb_1--94859506.png,0,gan
ISIC_0029467,1,real
seed_4426022-lb_1--28962018.png,0,gan
seed_1715903-lb_1--be10aaab.png,0,gan
seed_4946599-lb_1--c1c1e6c1.png,0,gan
seed_114761-lb_1--b7243b5c.png,0,gan
seed_1637793-lb_1--edf2ef49.png,0,gan
seed_3080831-lb_1--48eaed57.png,0,gan
seed_4877514-lb_1--3bab9e0a.png,0,gan
seed_5044162-lb_1--f1bb5c1c.png,0,gan
seed_4780097-lb_1--4d1b62e8.png,0,gan
seed_2703305-lb_1--e098459a.png,0,gan
seed_9368664-lb_1--59b357a8.png,0,gan
seed_7116175-lb_1--6a93f624.png,0,gan
seed_6033611-lb_1--e3c842f4.png,0,gan
seed_9083724-lb_1--32dd2b27.png,0,gan
seed_3178555-lb_1--f6471959.png,0,gan
seed_5482375-lb_1--63447176.png,0,gan
ISIC_0024468,1,real
seed_9380543-lb_1--9bf7242f.png,0,gan
seed_9368404-lb_1--c8a57e35.png,0,gan
seed_2650333-lb_1--bdb8c3ec.png,0,gan
seed_8158612-lb_1--ba73f437.png,0,gan
seed_8629915-lb_1--86a7e9c8.png,0,gan
seed_8803166-lb_1--94a772c1.png,0,gan
ISIC_0025034,1,real
seed_4249266-lb_1--626f0572.png,0,gan
seed_5260926-lb_1--f234ee32.png,0,gan
seed_4245603-lb_1--119d021a.png,0,gan
seed_4543372-lb_1--911da947.png,0,gan
seed_5971055-lb_1--b80c7fcf.png,0,gan
seed_707655-lb_1--e3784436.png,0,gan
seed_5053581-lb_1--17e04a72.png,0,gan
seed_5788360-lb_1--5bff61c0.png,0,gan
seed_8865510-lb_1--d0f7efa8.png,0,gan
ISIC_0032044,1,real
seed_5338476-lb_1--0c6e6e42.png,0,gan
seed_7749470-lb_1--7f6b2cc5.png,0,gan
seed_6003467-lb_1--d20074c2.png,0,gan
ISIC_0030982,1,real
seed_2953518-lb_1--a27d7b0b.png,0,gan
seed_3417214-lb_1--94fe7413.png,0,gan
seed_314131-lb_1--736f6376.png,0,gan
seed_2625749-lb_1--f6f8d2db.png,0,gan
seed_7834629-lb_1--c23d8cd8.png,0,gan
seed_8665006-lb_1--78ec25ac.png,0,gan
ISIC_0031012,1,real
seed_1225199-lb_1--4f9f1830.png,0,gan
seed_9047084-lb_1--d0dd1dd0.png,0,gan
ISIC_0025856,1,real
seed_8677212-lb_1--90f7d6ce.png,0,gan
ISIC_0031020,1,real
seed_999910-lb_1--73579e24.png,0,gan
seed_8699440-lb_1--df697ea6.png,0,gan
seed_8970705-lb_1--0b6a59b4.png,0,gan
seed_1926201-lb_1--9486ed9a.png,0,gan
seed_2945511-lb_1--e556634d.png,0,gan
seed_5096052-lb_1--b47c4bb8.png,0,gan
ISIC_0025735,1,real
ISIC_0026500,1,real
seed_2895773-lb_1--6df54aec.png,0,gan
seed_3146764-lb_1--20236903.png,0,gan
seed_5948020-lb_1--ceb4d184.png,0,gan
seed_3249547-lb_1--3bca7e44.png,0,gan
seed_8401814-lb_1--3f703e5e.png,0,gan
seed_1152067-lb_1--b0614ac8.png,0,gan
seed_7072829-lb_1--199d329b.png,0,gan
ISIC_0032987,1,real
seed_1211273-lb_1--d13578f5.png,0,gan
seed_8732980-lb_1--5d4fa8a2.png,0,gan
seed_5547063-lb_1--66ff42e3.png,0,gan
seed_3660829-lb_1--6513ffa3.png,0,gan
seed_9737986-lb_1--dc46ca72.png,0,gan
seed_7057408-lb_1--8d58f509.png,0,gan
seed_1316905-lb_1--366b37be.png,0,gan
seed_8805259-lb_1--6c3e9e6d.png,0,gan
seed_3357884-lb_1--5342a262.png,0,gan
seed_3733416-lb_1--42adbf35.png,0,gan
seed_8553594-lb_1--181a84f9.png,0,gan
seed_9144904-lb_1--b17e3941.png,0,gan
seed_8608455-lb_1--265a3f18.png,0,gan
seed_2194820-lb_1--09c0740b.png,0,gan
seed_6395841-lb_1--16a3cb4a.png,0,gan
seed_6237440-lb_1--49b119e1.png,0,gan
seed_771061-lb_1--b5b2c9eb.png,0,gan
seed_7644480-lb_1--6c0ebc7c.png,0,gan
seed_3644662-lb_1--50d77db6.png,0,gan
seed_7440350-lb_1--4546ee25.png,0,gan
ISIC_0026978,1,real
ISIC_0033550,1,real
seed_9256189-lb_1--d46e1ae3.png,0,gan
seed_9240751-lb_1--c79cdc19.png,0,gan
seed_9594476-lb_1--1ed9cc46.png,0,gan
seed_6055799-lb_1--cd0ec374.png,0,gan
seed_5321761-lb_1--d12a12c8.png,0,gan
seed_2559963-lb_1--32d7f9b6.png,0,gan
seed_1710801-lb_1--5c889ec0.png,0,gan
seed_3860699-lb_1--e206f5fa.png,0,gan
seed_4314701-lb_1--444233c4.png,0,gan
seed_1678080-lb_1--f9c85c44.png,0,gan
seed_103944-lb_1--af05ada0.png,0,gan
ISIC_0031622,1,real
seed_9163221-lb_1--dd442089.png,0,gan
seed_2573257-lb_1--a27ca60b.png,0,gan
seed_9840504-lb_1--a5672e80.png,0,gan
seed_5307503-lb_1--246c72a2.png,0,gan
seed_5775239-lb_1--c6cd4948.png,0,gan
seed_7181403-lb_1--5ebe5180.png,0,gan
seed_875908-lb_1--c7a954e1.png,0,gan
seed_9648875-lb_1--f74990b4.png,0,gan
seed_5214355-lb_1--530b226a.png,0,gan
ISIC_0028071,1,real
ISIC_0024522,1,real
seed_375471-lb_1--95828bc3.png,0,gan
seed_777543-lb_1--8a037517.png,0,gan
seed_5968903-lb_1--6aea8fa6.png,0,gan
seed_8818383-lb_1--0bee6779.png,0,gan
seed_1517256-lb_1--bbce09c6.png,0,gan
ISIC_0024363,1,real
seed_6248868-lb_1--14a3cc82.png,0,gan
seed_9353662-lb_1--18b465fb.png,0,gan
seed_4442748-lb_1--ddddd819.png,0,gan
seed_4022115-lb_1--6a40bbb2.png,0,gan
seed_8824778-lb_1--623ba871.png,0,gan
ISIC_0033273,1,real
seed_2828366-lb_1--57f040e1.png,0,gan
seed_8670683-lb_1--9c78e1ad.png,0,gan
seed_3082631-lb_1--9a703c91.png,0,gan
seed_2330586-lb_1--3f873da3.png,0,gan
seed_9011838-lb_1--7fe4a4f8.png,0,gan
seed_6839783-lb_1--e105da4a.png,0,gan
seed_2582822-lb_1--ca546115.png,0,gan
seed_3523433-lb_1--073dff15.png,0,gan
seed_9329495-lb_1--b5ac5068.png,0,gan
seed_9724240-lb_1--a88d6038.png,0,gan
seed_1245520-lb_1--68cfc378.png,0,gan
seed_1757924-lb_1--fb4c5f30.png,0,gan
seed_6546881-lb_1--1206d8a1.png,0,gan
seed_3815713-lb_1--2445b774.png,0,gan
ISIC_0024769,1,real
seed_1590137-lb_1--a6c073db.png,0,gan
seed_60122-lb_1--503c4671.png,0,gan
seed_8563435-lb_1--65cbadc4.png,0,gan
seed_2084977-lb_1--c6a2a0db.png,0,gan
seed_3479091-lb_1--7a66b8ef.png,0,gan
seed_3235097-lb_1--ffdb43e1.png,0,gan
ISIC_0034065,1,real
seed_956730-lb_1--517e0d42.png,0,gan
seed_2390473-lb_1--3afacca7.png,0,gan
ISIC_0024818,1,real
seed_1439381-lb_1--db75fb86.png,0,gan
seed_5039272-lb_1--0ddac59e.png,0,gan
seed_95291-lb_1--a70095ca.png,0,gan
seed_8515212-lb_1--4b1cdd5a.png,0,gan
seed_4752852-lb_1--9a7b5d30.png,0,gan
ISIC_0024604,1,real
seed_1724260-lb_1--41ac7d36.png,0,gan
seed_3576279-lb_1--bc9483ca.png,0,gan
seed_4803719-lb_1--8374d2b9.png,0,gan
seed_1609719-lb_1--8bdee6d6.png,0,gan
seed_9358181-lb_1--7a4caa31.png,0,gan
ISIC_0026861,1,real
seed_8068870-lb_1--a266d800.png,0,gan
seed_6834735-lb_1--fd067676.png,0,gan
seed_1079709-lb_1--2f9a4865.png,0,gan
ISIC_0024959,1,real
seed_2683609-lb_1--6923d180.png,0,gan
seed_4434663-lb_1--6d48408e.png,0,gan
ISIC_0029712,1,real
seed_6951530-lb_1--a08c38a0.png,0,gan
seed_2552833-lb_1--63c6eced.png,0,gan
seed_2687090-lb_1--0f76a400.png,0,gan
seed_9851991-lb_1--85ef4a8b.png,0,gan
seed_8695863-lb_1--e58a1008.png,0,gan
ISIC_0033044,1,real
seed_5992208-lb_1--5eb2c2fb.png,0,gan
seed_9626419-lb_1--0641f2da.png,0,gan
seed_1050733-lb_1--9c8539ef.png,0,gan
seed_189726-lb_1--6eee11b9.png,0,gan
ISIC_0025728,1,real
seed_5542479-lb_1--51c4ab8b.png,0,gan
seed_294685-lb_1--d745b9f3.png,0,gan
seed_1448918-lb_1--ff3e54ea.png,0,gan
seed_9509148-lb_1--73f92da4.png,0,gan
seed_556157-lb_1--b0487735.png,0,gan
seed_5701250-lb_1--846e3402.png,0,gan
seed_8041854-lb_1--9d601ae8.png,0,gan
seed_2093734-lb_1--3e68f303.png,0,gan
ISIC_0030417,1,real
ISIC_0024755,1,real
seed_2379410-lb_1--61b36777.png,0,gan
ISIC_0029931,1,real
seed_1909928-lb_1--370617a4.png,0,gan
seed_7032075-lb_1--9335057c.png,0,gan
seed_4677948-lb_1--33c80124.png,0,gan
seed_9487799-lb_1--900684e3.png,0,gan
seed_307378-lb_1--7e0270db.png,0,gan
seed_5004394-lb_1--b6c904f0.png,0,gan
seed_6742054-lb_1--32551032.png,0,gan
seed_7883212-lb_1--0610d521.png,0,gan
seed_5581005-lb_1--0c02e494.png,0,gan
seed_2764981-lb_1--7b928779.png,0,gan
seed_5330847-lb_1--6ce6000d.png,0,gan
seed_1430164-lb_1--b63445fa.png,0,gan
ISIC_0026066,1,real
ISIC_0027151,1,real
seed_5469261-lb_1--3cf060f1.png,0,gan
seed_9653941-lb_1--f408e9cb.png,0,gan
seed_2665508-lb_1--60d00c3f.png,0,gan
seed_5921810-lb_1--5dddfd17.png,0,gan
seed_5980095-lb_1--79ad7263.png,0,gan
seed_8678760-lb_1--4599a0fa.png,0,gan
seed_9535634-lb_1--56b95ec0.png,0,gan
seed_7533123-lb_1--9962087e.png,0,gan
seed_3118986-lb_1--55f626d2.png,0,gan
seed_1968856-lb_1--058e5f79.png,0,gan
seed_5432941-lb_1--ca5afb60.png,0,gan
seed_267746-lb_1--216fe002.png,0,gan
ISIC_0032870,1,real
ISIC_0029431,1,real
seed_9937607-lb_1--34ee2129.png,0,gan
seed_3550944-lb_1--6297294a.png,0,gan
seed_3928765-lb_1--54764059.png,0,gan
seed_3915069-lb_1--ad903901.png,0,gan
seed_1916364-lb_1--fa536aaa.png,0,gan
ISIC_0025670,1,real
seed_1403681-lb_1--18f34fb2.png,0,gan
seed_5743728-lb_1--92e16805.png,0,gan
seed_45384-lb_1--789ac79b.png,0,gan
seed_2090581-lb_1--53b3584e.png,0,gan
seed_9208601-lb_1--f3e93b36.png,0,gan
seed_5469368-lb_1--1c52bd8d.png,0,gan
ISIC_0032021,1,real
seed_3664728-lb_1--ec24a807.png,0,gan
seed_4668166-lb_1--1dd1c5d0.png,0,gan
seed_1217724-lb_1--8b9c844b.png,0,gan
seed_2115748-lb_1--32f4a44e.png,0,gan
seed_1562094-lb_1--de4a8516.png,0,gan
seed_6606552-lb_1--e8e0a656.png,0,gan
seed_2416939-lb_1--eaa0ce4a.png,0,gan
ISIC_0030345,1,real
seed_5473719-lb_1--3ff3d528.png,0,gan
seed_9125781-lb_1--9e74dde2.png,0,gan
seed_6200214-lb_1--4fe9a71f.png,0,gan
ISIC_0025742,1,real
seed_3238894-lb_1--173bc035.png,0,gan
seed_5313930-lb_1--6fea9c59.png,0,gan
seed_4612450-lb_1--d0b65482.png,0,gan
ISIC_0034196,1,real
seed_7111575-lb_1--f3a4c88a.png,0,gan
seed_2385352-lb_1--48006f8c.png,0,gan
ISIC_0029151,1,real
seed_3801197-lb_1--fcb7b241.png,0,gan
seed_6008623-lb_1--74640206.png,0,gan
seed_1601817-lb_1--cc0558b9.png,0,gan
seed_9621413-lb_1--7c71aefc.png,0,gan
seed_4864121-lb_1--8ae69f2d.png,0,gan
seed_955600-lb_1--f6a2ba80.png,0,gan
seed_3060421-lb_1--825ce722.png,0,gan
seed_2398383-lb_1--4a2147e0.png,0,gan
seed_9381893-lb_1--3b697ab1.png,0,gan
seed_5433660-lb_1--303d9058.png,0,gan
seed_4579750-lb_1--d57bef94.png,0,gan
seed_7024614-lb_1--d5b3e433.png,0,gan
seed_1096072-lb_1--8928596a.png,0,gan
seed_9536429-lb_1--37875678.png,0,gan
seed_3423865-lb_1--7f380f36.png,0,gan
seed_2172619-lb_1--d828b2f9.png,0,gan
seed_8550439-lb_1--6e11f560.png,0,gan
ISIC_0031774,1,real
seed_9857449-lb_1--072a58d5.png,0,gan
seed_5290703-lb_1--aafc729f.png,0,gan
ISIC_0032988,1,real
ISIC_0024578,1,real
seed_466144-lb_1--af68e138.png,0,gan
seed_7343310-lb_1--9b978a34.png,0,gan
ISIC_0033566,1,real
seed_9946014-lb_1--4a045af0.png,0,gan
seed_378104-lb_1--297ff1f5.png,0,gan
seed_7513526-lb_1--f2363d7f.png,0,gan
seed_7625827-lb_1--fad6345f.png,0,gan
seed_5461872-lb_1--6e95d10b.png,0,gan
seed_1475460-lb_1--5e3bde76.png,0,gan
ISIC_0027476,1,real
seed_3789401-lb_1--2cc39a9e.png,0,gan
seed_9868156-lb_1--d22653cb.png,0,gan
ISIC_0029940,1,real
seed_8080809-lb_1--d10e4e4c.png,0,gan
seed_7918405-lb_1--c7edc058.png,0,gan
seed_1181888-lb_1--ba80ccd0.png,0,gan
seed_2163236-lb_1--6d0a751b.png,0,gan
seed_5411842-lb_1--98771f81.png,0,gan
seed_5077949-lb_1--28176460.png,0,gan
seed_9143780-lb_1--f44f5766.png,0,gan
seed_951062-lb_1--acc29f8e.png,0,gan
seed_9440088-lb_1--fe53eb88.png,0,gan
seed_442083-lb_1--a5cd740b.png,0,gan
seed_3285665-lb_1--82c55938.png,0,gan
seed_5805644-lb_1--b4d21dc4.png,0,gan
ISIC_0031485,1,real
ISIC_0031077,1,real
seed_4224672-lb_1--dc890585.png,0,gan
seed_8089771-lb_1--285dbf40.png,0,gan
seed_7511309-lb_1--b6f0c24a.png,0,gan
seed_3634724-lb_1--096bc430.png,0,gan
ISIC_0028413,1,real
seed_1728526-lb_1--9c782dc6.png,0,gan
seed_5844744-lb_1--1251f6cf.png,0,gan
seed_5147331-lb_1--8bf168e0.png,0,gan
seed_3334776-lb_1--d273e4fc.png,0,gan
seed_5813601-lb_1--4ad4d5ba.png,0,gan
seed_7779301-lb_1--e4174901.png,0,gan
seed_8520118-lb_1--8a59f158.png,0,gan
seed_8421815-lb_1--fd733043.png,0,gan
seed_3089316-lb_1--6bdaee92.png,0,gan
seed_5178424-lb_1--5071e8d8.png,0,gan
seed_653221-lb_1--f14b4ab4.png,0,gan
seed_9691322-lb_1--308a00a6.png,0,gan
seed_6541566-lb_1--dc9715ee.png,0,gan
seed_1319492-lb_1--dd29d879.png,0,gan
seed_5921490-lb_1--a64538a8.png,0,gan
seed_5121488-lb_1--a299911b.png,0,gan
ISIC_0032793,1,real
ISIC_0026931,1,real
seed_2655288-lb_1--5b843cc1.png,0,gan
seed_8158394-lb_1--c0367e39.png,0,gan
seed_9555979-lb_1--26d631f0.png,0,gan
seed_2169833-lb_1--c5c03c50.png,0,gan
seed_9290899-lb_1--8f0e1a88.png,0,gan
ISIC_0028286,1,real
seed_3206105-lb_1--66693ff8.png,0,gan
seed_3870619-lb_1--522bd9c2.png,0,gan
seed_3198179-lb_1--a699d384.png,0,gan
seed_5843150-lb_1--10ff0741.png,0,gan
seed_3926429-lb_1--a9c48c23.png,0,gan
seed_857984-lb_1--d1083bb9.png,0,gan
seed_6707871-lb_1--5d4ab583.png,0,gan
seed_778438-lb_1--c002ffc4.png,0,gan
seed_865123-lb_1--4e6dce98.png,0,gan
seed_1561498-lb_1--713698e4.png,0,gan
seed_8772658-lb_1--147b2e3a.png,0,gan
ISIC_0028818,1,real
seed_1849225-lb_1--0e0970ac.png,0,gan
seed_6524554-lb_1--1d38659a.png,0,gan
seed_5700799-lb_1--00b4e6fc.png,0,gan
ISIC_0029283,1,real
seed_5037751-lb_1--20006c8b.png,0,gan
seed_2130014-lb_1--ee71571a.png,0,gan
seed_7402732-lb_1--db740b35.png,0,gan
seed_2763147-lb_1--9646cf36.png,0,gan
seed_565266-lb_1--29065def.png,0,gan
ISIC_0025192,1,real
seed_9390091-lb_1--8991e4c2.png,0,gan
seed_6044948-lb_1--572388b5.png,0,gan
seed_2344283-lb_1--c5d70122.png,0,gan
seed_963924-lb_1--301bd594.png,0,gan
seed_7724759-lb_1--2a78ac6b.png,0,gan
seed_2225078-lb_1--b64b0369.png,0,gan
seed_9921938-lb_1--7a30f403.png,0,gan
seed_819961-lb_1--8ab21552.png,0,gan
seed_1154784-lb_1--aed43b8f.png,0,gan
seed_2412020-lb_1--cb9df20d.png,0,gan
seed_5689385-lb_1--4a260477.png,0,gan
ISIC_0026283,1,real
seed_5064950-lb_1--d1caf9ed.png,0,gan
seed_369332-lb_1--6bdde328.png,0,gan
seed_5550561-lb_1--814970d9.png,0,gan
seed_2980979-lb_1--cae31c09.png,0,gan
seed_4390280-lb_1--e83b92e4.png,0,gan
seed_6037063-lb_1--5f057134.png,0,gan
seed_6162917-lb_1--b3dd5d02.png,0,gan
seed_3099156-lb_1--cc6c44a4.png,0,gan
seed_2072238-lb_1--519913b2.png,0,gan
seed_3646628-lb_1--920e66f1.png,0,gan
seed_3411632-lb_1--ef00cf44.png,0,gan
seed_9622153-lb_1--7bfd31f8.png,0,gan
